=== CLIENTS ===
client_id,name,internal_account_code,created_at,updated_at
CL308192061,Airport Chicken and Meats,BU-IND-RAW-NA-2057,2025-09-13T16:20:31.014866+00:00,2025-09-13T16:20:31.014868+00:00
CL298113869,AJM Poultry,FA-IND-RAW-NA-3859,2025-09-13T16:20:29.812083+00:00,2025-09-13T16:20:29.812090+00:00
CL308323869,AJM Poultry,FA-IND-RAW-NA-3859,2025-09-13T16:20:31.103078+00:00,2025-09-13T16:20:31.103080+00:00
CL304154334,Ajmer Butchery,BU-IND-RAW-NA-4345,2025-09-13T16:20:30.415545+00:00,2025-09-13T16:20:30.415551+00:00
CL308354334,Ajmer Butchery,BU-IND-RAW-NA-4345,2025-09-13T16:20:31.215057+00:00,2025-09-13T16:20:31.215059+00:00
CL289323202,AK Butchery,BU-IND-RAW-NA-3199,2025-09-13T16:20:28.932257+00:00,2025-09-13T16:20:28.932263+00:00
CL308273202,AK Butchery,BU-IND-RAW-NA-3199,2025-09-13T16:20:31.097040+00:00,2025-09-13T16:20:31.097043+00:00
CL292643442,Al'Amien butchery,BU-IND-RAW-NA-3436,2025-09-13T16:20:29.264211+00:00,2025-09-13T16:20:29.264217+00:00
CL308283442,Al'Amien butchery,BU-IND-RAW-NA-3436,2025-09-13T16:20:31.099416+00:00,2025-09-13T16:20:31.099419+00:00
CL267111613,Al-Kauthar Halaal Meat,BU-IND-RAW-NA-1606,2025-09-13T16:20:26.711322+00:00,2025-09-13T16:20:26.711333+00:00
CL308151613,Al-Kauthar Halaal Meat,BU-IND-RAW-NA-1606,2025-09-13T16:20:30.936446+00:00,2025-09-13T16:20:30.936448+00:00
CL269701791,AL Mawashi Halaal Butchery,BU-IND-RAW-NA-1784,2025-09-13T16:20:26.970254+00:00,2025-09-13T16:20:26.970261+00:00
CL308161791,AL Mawashi Halaal Butchery,BU-IND-RAW-NA-1784,2025-09-13T16:20:30.938088+00:00,2025-09-13T16:20:30.938090+00:00
CL283752775,AL Mawashi Halaal Butchery East London,BU-IND-RAW-NA-2770,2025-09-13T16:20:28.375806+00:00,2025-09-13T16:20:28.375813+00:00
CL308242775,AL Mawashi Halaal Butchery East London,BU-IND-RAW-NA-2770,2025-09-13T16:20:31.021328+00:00,2025-09-13T16:20:31.021330+00:00
CL300084017,AL Mubarak Supermarket,RE-IND-RAW-NA-4008,2025-09-13T16:20:30.008149+00:00,2025-09-13T16:20:30.008155+00:00
CL308334017,AL Mubarak Supermarket,RE-IND-RAW-NA-4008,2025-09-13T16:20:31.212342+00:00,2025-09-13T16:20:31.212344+00:00
CL258501011,Al Noor Haalal Butchery,BU-IND-RAW-NA-1004,2025-09-13T16:20:25.850429+00:00,2025-09-13T16:20:25.850436+00:00
CL308111011,Al Noor Haalal Butchery,BU-IND-RAW-NA-1004,2025-09-13T16:20:30.931305+00:00,2025-09-13T16:20:30.931307+00:00
CL296683758,Albertina Slaghuis,RE-COR-RAW-FLM-3748,2025-09-13T16:20:29.668478+00:00,2025-09-13T16:20:29.668485+00:00
CL308313758,Albertina Slaghuis,RE-COR-RAW-FLM-3748,2025-09-13T16:20:31.102145+00:00,2025-09-13T16:20:31.102147+00:00
CL25251599,Albros Meat,PR-IND-RAW-NA-0594,2025-09-13T16:20:25.252021+00:00,2025-09-13T16:20:25.252028+00:00
CL30808599,Albros Meat,PR-IND-RAW-NA-0594,2025-09-13T16:20:30.852331+00:00,2025-09-13T16:20:30.852334+00:00
CL24380007,Aldabri (Pack Station),FA-IND-RAW-NA-0007,2025-09-13T16:20:24.380139+00:00,2025-09-13T16:20:24.380148+00:00
CL30804007,Aldabri (Pack Station),FA-IND-RAW-NA-0007,2025-09-13T16:20:30.846992+00:00,2025-09-13T16:20:30.846994+00:00
CL299273954,Alex Biltong,BU-IND-RAW-NA-3945,2025-09-13T16:20:29.927787+00:00,2025-09-13T16:20:29.927795+00:00
CL308333954,Alex Biltong,BU-IND-RAW-NA-3945,2025-09-13T16:20:31.103798+00:00,2025-09-13T16:20:31.103800+00:00
CL299423966,Alex Metro Butchery,BU-IND-RAW-NA-3957,2025-09-13T16:20:29.942927+00:00,2025-09-13T16:20:29.942934+00:00
CL308333966,Alex Metro Butchery,BU-IND-RAW-NA-3957,2025-09-13T16:20:31.103898+00:00,2025-09-13T16:20:31.103900+00:00
CL286072953,Alex Savemor,RE-IND-RAW-NA-2947,2025-09-13T16:20:28.607132+00:00,2025-09-13T16:20:28.607139+00:00
CL308252953,Alex Savemor,RE-IND-RAW-NA-2947,2025-09-13T16:20:31.022858+00:00,2025-09-13T16:20:31.022860+00:00
CL291183328,Alexandria Butchery,BU-IND-RAW-NA-3323,2025-09-13T16:20:29.118488+00:00,2025-09-13T16:20:29.118495+00:00
CL308283328,Alexandria Butchery,BU-IND-RAW-NA-3323,2025-09-13T16:20:31.098332+00:00,2025-09-13T16:20:31.098334+00:00
CL24382008,Alfer Farming,FA-IND-PLT-NA-0008,2025-09-13T16:20:24.382136+00:00,2025-09-13T16:20:24.382142+00:00
CL30804008,Alfer Farming,FA-IND-PLT-NA-0008,2025-09-13T16:20:30.847001+00:00,2025-09-13T16:20:30.847003+00:00
CL293753531,Alive Meats Mdantsane,BU-IND-RAW-NA-3522,2025-09-13T16:20:29.375770+00:00,2025-09-13T16:20:29.375776+00:00
CL308293531,Alive Meats Mdantsane,BU-IND-RAW-NA-3522,2025-09-13T16:20:31.100228+00:00,2025-09-13T16:20:31.100230+00:00
CL301214106,All in All Supermarket,RE-IND-RAW-NA-4096,2025-09-13T16:20:30.121599+00:00,2025-09-13T16:20:30.121605+00:00
CL308344106,All in All Supermarket,RE-IND-RAW-NA-4096,2025-09-13T16:20:31.213116+00:00,2025-09-13T16:20:31.213118+00:00
CL306414508,Allen's Butchery,BU-IND-PLT-NA-4520,2025-09-13T16:20:30.641568+00:00,2025-09-13T16:20:30.641574+00:00
CL308374508,Allen's Butchery,BU-IND-PLT-NA-4520,2025-09-13T16:20:31.216536+00:00,2025-09-13T16:20:31.216538+00:00
CL299974009,Ally Supermarket,RE-IND-RAW-NA-4000,2025-09-13T16:20:29.997525+00:00,2025-09-13T16:20:29.997531+00:00
CL308334009,Ally Supermarket,RE-IND-RAW-NA-4000,2025-09-13T16:20:31.212273+00:00,2025-09-13T16:20:31.212275+00:00
CL264011395,Alma Butchery,BU-IND-RAW-NA-1388,2025-09-13T16:20:26.401507+00:00,2025-09-13T16:20:26.401514+00:00
CL308131395,Alma Butchery,BU-IND-RAW-NA-1388,2025-09-13T16:20:30.934598+00:00,2025-09-13T16:20:30.934601+00:00
CL24384009,Almoro Landgoed CC,FA-IND-RAW-NA-0009,2025-09-13T16:20:24.384149+00:00,2025-09-13T16:20:24.384156+00:00
CL30804009,Almoro Landgoed CC,FA-IND-RAW-NA-0009,2025-09-13T16:20:30.847009+00:00,2025-09-13T16:20:30.847012+00:00
CL24386010,Almur Smit,FA-COR-RAW-NA-0010,2025-09-13T16:20:24.386218+00:00,2025-09-13T16:20:24.386225+00:00
CL30804010,Almur Smit,FA-COR-RAW-NA-0010,2025-09-13T16:20:30.847019+00:00,2025-09-13T16:20:30.847021+00:00
CL266471568,Alpha Butchery,BU-IND-RAW-NA-1561,2025-09-13T16:20:26.647272+00:00,2025-09-13T16:20:26.647278+00:00
CL308141568,Alpha Butchery,BU-IND-RAW-NA-1561,2025-09-13T16:20:30.936067+00:00,2025-09-13T16:20:30.936070+00:00
CL24388012,Alzu,FA-IND-EGG-NA-0012,2025-09-13T16:20:24.389140+00:00,2025-09-13T16:20:24.389151+00:00
CL30804012,Alzu,FA-IND-EGG-NA-0012,2025-09-13T16:20:30.847036+00:00,2025-09-13T16:20:30.847039+00:00
CL274842152,Alzu Patrol Pot,FA-IND-RAW-NA-2147,2025-09-13T16:20:27.484474+00:00,2025-09-13T16:20:27.484485+00:00
CL308192152,Alzu Patrol Pot,FA-IND-RAW-NA-2147,2025-09-13T16:20:31.015648+00:00,2025-09-13T16:20:31.015650+00:00
CL281852628,Amadeus Butchery Dihlabeng Mall,BU-IND-RAW-NA-2623,2025-09-13T16:20:28.185871+00:00,2025-09-13T16:20:28.185878+00:00
CL308232628,Amadeus Butchery Dihlabeng Mall,BU-IND-RAW-NA-2623,2025-09-13T16:20:31.020019+00:00,2025-09-13T16:20:31.020021+00:00
CL281842627,Amadeus Butchery Sechaba Mall,BU-IND-RAW-OBC-2621,2025-09-13T16:20:28.184757+00:00,2025-09-13T16:20:28.184764+00:00
CL308232627,Amadeus Butchery Sechaba Mall,BU-IND-RAW-OBC-2621,2025-09-13T16:20:31.020010+00:00,2025-09-13T16:20:31.020013+00:00
CL269061747,Amadeus Meats - Bethlehem,BU-IND-RAW-NA-1740,2025-09-13T16:20:26.906370+00:00,2025-09-13T16:20:26.906377+00:00
CL308161747,Amadeus Meats - Bethlehem,BU-IND-RAW-NA-1740,2025-09-13T16:20:30.937690+00:00,2025-09-13T16:20:30.937693+00:00
CL284092801,Amadeus slaghuis clarens,BU-IND-RAW-NA-2796,2025-09-13T16:20:28.409433+00:00,2025-09-13T16:20:28.409439+00:00
CL308242801,Amadeus slaghuis clarens,BU-IND-RAW-NA-2796,2025-09-13T16:20:31.021546+00:00,2025-09-13T16:20:31.021549+00:00
CL284452829,Amadeus slaghuis qwaqwa,RE-IND-RAW-NA-2823,2025-09-13T16:20:28.445671+00:00,2025-09-13T16:20:28.445680+00:00
CL308242829,Amadeus slaghuis qwaqwa,RE-IND-RAW-NA-2823,2025-09-13T16:20:31.021786+00:00,2025-09-13T16:20:31.021789+00:00
CL281802623,Amadeus wholesale Butchery,BU-COR-RAW-SPR-2617,2025-09-13T16:20:28.180229+00:00,2025-09-13T16:20:28.180237+00:00
CL308232623,Amadeus wholesale Butchery,BU-COR-RAW-SPR-2617,2025-09-13T16:20:31.019977+00:00,2025-09-13T16:20:31.019979+00:00
CL281822625,Amadeus wholesale Butchery Bethlehem,BU-IND-RAW-OBC-2619,2025-09-13T16:20:28.182512+00:00,2025-09-13T16:20:28.182519+00:00
CL308232625,Amadeus wholesale Butchery Bethlehem,BU-IND-RAW-OBC-2619,2025-09-13T16:20:31.019994+00:00,2025-09-13T16:20:31.019996+00:00
CL24971405,Amakhosi Chickens,RE-IND-RAW-NA-0402,2025-09-13T16:20:24.972077+00:00,2025-09-13T16:20:24.972083+00:00
CL30807405,Amakhosi Chickens,RE-IND-RAW-NA-0402,2025-09-13T16:20:30.850672+00:00,2025-09-13T16:20:30.850675+00:00
CL279842475,Amalesco Family Chickens,AB-IND-RAW-NA-2468,2025-09-13T16:20:27.984481+00:00,2025-09-13T16:20:27.984487+00:00
CL308222475,Amalesco Family Chickens,AB-IND-RAW-NA-2468,2025-09-13T16:20:31.018613+00:00,2025-09-13T16:20:31.018616+00:00
CL286532990,Amalinda Butchery East London,BU-IND-RAW-NA-2985,2025-09-13T16:20:28.653792+00:00,2025-09-13T16:20:28.653798+00:00
CL308252990,Amalinda Butchery East London,BU-IND-RAW-NA-2985,2025-09-13T16:20:31.023188+00:00,2025-09-13T16:20:31.023191+00:00
CL294403581,Amalinda/Sandis Butchery East London,BU-IND-RAW-NA-3572,2025-09-13T16:20:29.440241+00:00,2025-09-13T16:20:29.440248+00:00
CL308293581,Amalinda/Sandis Butchery East London,BU-IND-RAW-NA-3572,2025-09-13T16:20:31.100649+00:00,2025-09-13T16:20:31.100652+00:00
CL298163873,Ambicor Butchery,BU-IND-RAW-NA-3863,2025-09-13T16:20:29.816946+00:00,2025-09-13T16:20:29.816956+00:00
CL308323873,Ambicor Butchery,BU-IND-RAW-NA-3863,2025-09-13T16:20:31.103112+00:00,2025-09-13T16:20:31.103114+00:00
CL24962398,Amelia Chicken,RE-IND-RAW-NA-0395,2025-09-13T16:20:24.962405+00:00,2025-09-13T16:20:24.962417+00:00
CL30806398,Amelia Chicken,RE-IND-RAW-NA-0395,2025-09-13T16:20:30.850608+00:00,2025-09-13T16:20:30.850610+00:00
CL299954007,Anathi Supermarket,RE-IND-RAW-NA-3998,2025-09-13T16:20:29.995235+00:00,2025-09-13T16:20:29.995241+00:00
CL308334007,Anathi Supermarket,RE-IND-RAW-NA-3998,2025-09-13T16:20:31.212256+00:00,2025-09-13T16:20:31.212258+00:00
CL24883342,Anca Foods Stutterheim,RE-IND-RAW-NA-0339,2025-09-13T16:20:24.883998+00:00,2025-09-13T16:20:24.884008+00:00
CL30806342,Anca Foods Stutterheim,RE-IND-RAW-NA-0339,2025-09-13T16:20:30.850129+00:00,2025-09-13T16:20:30.850131+00:00
CL25385689,Anchor Foods,PR-IND-RAW-NA-0682,2025-09-13T16:20:25.385918+00:00,2025-09-13T16:20:25.385924+00:00
CL30808689,Anchor Foods,PR-IND-RAW-NA-0682,2025-09-13T16:20:30.853093+00:00,2025-09-13T16:20:30.853095+00:00
CL295113636,Anchor Foods Atlantis,PR-IND-RAW-NA-3627,2025-09-13T16:20:29.511960+00:00,2025-09-13T16:20:29.511970+00:00
CL308303636,Anchor Foods Atlantis,PR-IND-RAW-NA-3627,2025-09-13T16:20:31.101117+00:00,2025-09-13T16:20:31.101119+00:00
CL25291626,Andies Poultry Abattoir,AB-IND-RAW-NA-0621,2025-09-13T16:20:25.291217+00:00,2025-09-13T16:20:25.291223+00:00
CL30808626,Andies Poultry Abattoir,AB-IND-RAW-NA-0621,2025-09-13T16:20:30.852559+00:00,2025-09-13T16:20:30.852561+00:00
CL280662538,Andy's Pub & Butchery,BU-IND-RAW-NA-2531,2025-09-13T16:20:28.066389+00:00,2025-09-13T16:20:28.066395+00:00
CL308222538,Andy's Pub & Butchery,BU-IND-RAW-NA-2531,2025-09-13T16:20:31.019215+00:00,2025-09-13T16:20:31.019218+00:00
CL25831999,Andy's Pub and Butchery,BU-IND-RAW-NA-0992,2025-09-13T16:20:25.831487+00:00,2025-09-13T16:20:25.831500+00:00
CL30811999,Andy's Pub and Butchery,BU-IND-RAW-NA-0992,2025-09-13T16:20:30.855716+00:00,2025-09-13T16:20:30.855719+00:00
CL24390013,Anrene Eggs,FA-IND-RAW-NA-0013,2025-09-13T16:20:24.390987+00:00,2025-09-13T16:20:24.390998+00:00
CL30804013,Anrene Eggs,FA-IND-RAW-NA-0013,2025-09-13T16:20:30.847045+00:00,2025-09-13T16:20:30.847048+00:00
CL284112803,Antish General Trading,RE-IND-RAW-NA-2798,2025-09-13T16:20:28.411683+00:00,2025-09-13T16:20:28.411690+00:00
CL308242803,Antish General Trading,RE-IND-RAW-NA-2798,2025-09-13T16:20:31.021563+00:00,2025-09-13T16:20:31.021565+00:00
CL302004167,Anysberg Biltong and Deli,BU-IND-RAW-NA-4160,2025-09-13T16:20:30.200850+00:00,2025-09-13T16:20:30.200857+00:00
CL308344167,Anysberg Biltong and Deli,BU-IND-RAW-NA-4160,2025-09-13T16:20:31.213634+00:00,2025-09-13T16:20:31.213636+00:00
CL24393015,Appelsdraai,FA-IND-RAW-NA-0015,2025-09-13T16:20:24.393901+00:00,2025-09-13T16:20:24.393908+00:00
CL30804015,Appelsdraai,FA-IND-RAW-NA-0015,2025-09-13T16:20:30.847063+00:00,2025-09-13T16:20:30.847065+00:00
CL295333653,Apple Tree,BU-IND-RAW-NA-3644,2025-09-13T16:20:29.533105+00:00,2025-09-13T16:20:29.533111+00:00
CL308303653,Apple Tree,BU-IND-RAW-NA-3644,2025-09-13T16:20:31.101260+00:00,2025-09-13T16:20:31.101262+00:00
CL295403658,Apple Tree- Linksfield,RE-COR-RAW-SPR-3648,2025-09-13T16:20:29.540229+00:00,2025-09-13T16:20:29.540237+00:00
CL308303658,Apple Tree- Linksfield,RE-COR-RAW-SPR-3648,2025-09-13T16:20:31.101303+00:00,2025-09-13T16:20:31.101305+00:00
CL292123400,Aqua Superspar,PR-IND-RAW-SSP-3394,2025-09-13T16:20:29.213054+00:00,2025-09-13T16:20:29.213061+00:00
CL308283400,Aqua Superspar,PR-IND-RAW-SSP-3394,2025-09-13T16:20:31.099019+00:00,2025-09-13T16:20:31.099021+00:00
CL307134562,Arries meat and more,RE-IND-PLT-NA-4574,2025-09-13T16:20:30.713565+00:00,2025-09-13T16:20:30.713575+00:00
CL308374562,Arries meat and more,RE-IND-PLT-NA-4574,2025-09-13T16:20:31.217004+00:00,2025-09-13T16:20:31.217006+00:00
CL301004089,Arsenal Supermarket,RE-COR-RAW-NA-4079,2025-09-13T16:20:30.100746+00:00,2025-09-13T16:20:30.100754+00:00
CL308344089,Arsenal Supermarket,RE-COR-RAW-NA-4079,2025-09-13T16:20:31.212971+00:00,2025-09-13T16:20:31.212973+00:00
CL293883541,Art of meat biltong and Braai shop,BU-IND-RAW-NA-3532,2025-09-13T16:20:29.388671+00:00,2025-09-13T16:20:29.388678+00:00
CL308293541,Art of meat biltong and Braai shop,BU-IND-RAW-NA-3532,2025-09-13T16:20:31.100312+00:00,2025-09-13T16:20:31.100314+00:00
CL306784536,Art Tech Poultry,RE-IND-EGG-NA-4548,2025-09-13T16:20:30.678504+00:00,2025-09-13T16:20:30.678511+00:00
CL308374536,Art Tech Poultry,RE-IND-EGG-NA-4548,2025-09-13T16:20:31.216778+00:00,2025-09-13T16:20:31.216781+00:00
CL301084096,Artisan Meat Co.,BU-COR-RAW-NA-4086,2025-09-13T16:20:30.108810+00:00,2025-09-13T16:20:30.108816+00:00
CL308344096,Artisan Meat Co.,BU-COR-RAW-NA-4086,2025-09-13T16:20:31.213031+00:00,2025-09-13T16:20:31.213033+00:00
CL24392014,Ascend Investment Holding (PTY) LTD/ Xing Xing,FA-IND-EGG-NA-0014,2025-09-13T16:20:24.392564+00:00,2025-09-13T16:20:24.392573+00:00
CL30804014,Ascend Investment Holding (PTY) LTD/ Xing Xing,FA-IND-EGG-NA-0014,2025-09-13T16:20:30.847054+00:00,2025-09-13T16:20:30.847057+00:00
CL276352236,Ashburton Butchery,BU-IND-RAW-NA-2231,2025-09-13T16:20:27.635190+00:00,2025-09-13T16:20:27.635200+00:00
CL308202236,Ashburton Butchery,BU-IND-RAW-NA-2231,2025-09-13T16:20:31.016369+00:00,2025-09-13T16:20:31.016372+00:00
CL25383687,Asian Mini Marke,RE-IND-RAW-NA-0680,2025-09-13T16:20:25.383554+00:00,2025-09-13T16:20:25.383561+00:00
CL30808687,Asian Mini Marke,RE-IND-RAW-NA-0680,2025-09-13T16:20:30.853076+00:00,2025-09-13T16:20:30.853078+00:00
CL25396696,Asian Mini Market,RE-IND-RAW-NA-0689,2025-09-13T16:20:25.396928+00:00,2025-09-13T16:20:25.396935+00:00
